D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_10_250.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_10_250.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_10_250.jpg,0,1,0,22.11696
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_10_360.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_10_360.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_10_360.jpg,0,1,0,23.29423
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_10_476.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_10_476.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_10_476.jpg,0,1,0,24.45743
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_10_592.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_10_592.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_10_592.jpg,0,1,0,25.41523
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_10_705.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_10_705.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_10_705.jpg,-0.3371892,1,0,26.48214
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_10_824.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_10_824.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_10_824.jpg,-0.6937062,1,0,27.30105
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_10_930.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_10_930.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_10_930.jpg,-0.9640576,1,0,27.76526
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_11_045.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_11_045.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_11_045.jpg,-1,1,0,28.424
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_11_164.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_11_164.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_11_164.jpg,-0.8597875,1,0,29.29656
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_11_281.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_11_281.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_11_281.jpg,-0.5094044,1,0,30.20934
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_11_402.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_11_402.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_11_402.jpg,-0.1434818,1,0,30.19547
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_11_521.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_11_521.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_11_521.jpg,0,1,0,30.18862
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_11_638.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_11_638.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_11_638.jpg,0,1,0,30.18874
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_11_753.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_11_753.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_11_753.jpg,0,1,0,30.18666
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_11_873.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_11_873.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_11_873.jpg,0.1148541,1,0,30.17986
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_11_987.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_11_987.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_11_987.jpg,0.4589127,1,0,29.65089
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_12_105.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_12_105.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_12_105.jpg,0.8133156,1,0,29.84383
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_12_223.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_12_223.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_12_223.jpg,0.8916544,1,0,30.28424
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_12_340.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_12_340.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_12_340.jpg,0.5388837,0.9392218,0,29.99092
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_12_446.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_12_446.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_12_446.jpg,0.2220441,1,0,29.38729
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_12_548.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_12_548.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_12_548.jpg,0,1,0,29.14356
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_12_666.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_12_666.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_12_666.jpg,0,1,0,29.40821
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_12_786.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_12_786.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_12_786.jpg,0,1,0,26.86991
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_12_892.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_12_892.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_12_892.jpg,0,1,0,25.61977
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_12_999.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_12_999.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_12_999.jpg,0,1,0,26.59814
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_13_108.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_13_108.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_13_108.jpg,0,1,0,27.01532
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_13_230.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_13_230.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_13_230.jpg,0,1,0,26.44535
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_13_349.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_13_349.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_13_349.jpg,0,1,0,23.38493
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_13_469.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_13_469.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_13_469.jpg,0.1451565,1,0,21.36242
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_13_586.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_13_586.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_13_586.jpg,0.4985391,1,0,19.07452
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_13_703.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_13_703.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_13_703.jpg,0.846868,1,0,17.35319
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_13_823.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_13_823.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_13_823.jpg,1,1,0,18.27969
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_13_940.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_13_940.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_13_940.jpg,0.6494839,1,0,18.93795
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_14_060.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_14_060.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_14_060.jpg,0.2891098,1,0,20.34403
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_14_179.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_14_179.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_14_179.jpg,0,1,0,20.64275
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_14_279.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_14_279.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_14_279.jpg,0,1,0,21.87641
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_14_398.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_14_398.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_14_398.jpg,0,1,0,23.08782
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_14_515.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_14_515.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_14_515.jpg,0,1,0,24.84476
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_14_615.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_14_615.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_14_615.jpg,0,1,0,25.83479
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_14_731.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_14_731.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_14_731.jpg,-0.3475422,1,0,26.78331
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_14_847.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_14_847.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_14_847.jpg,-0.6969606,1,0,27.71875
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_14_963.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_14_963.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_14_963.jpg,-1,1,0,27.98228
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_15_080.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_15_080.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_15_080.jpg,-0.6501496,1,0,28.73147
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_15_184.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_15_184.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_15_184.jpg,-0.3384587,1,0,29.70792
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_15_305.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_15_305.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_15_305.jpg,0,1,0,30.027
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_15_426.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_15_426.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_15_426.jpg,0,1,0,30.08465
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_15_528.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_15_528.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_15_528.jpg,0,1,0,30.11132
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_15_656.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_15_656.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_15_656.jpg,0,1,0,30.1467
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_15_771.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_15_771.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_15_771.jpg,0,1,0,30.17192
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_15_875.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_15_875.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_15_875.jpg,0,1,0,30.19046
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_15_977.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_15_977.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_15_977.jpg,0,1,0,30.19011
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_16_079.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_16_079.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_16_079.jpg,0,1,0,30.19074
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_16_184.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_16_184.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_16_184.jpg,0,1,0,30.19032
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_16_304.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_16_304.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_16_304.jpg,0,1,0,30.19026
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_16_418.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_16_418.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_16_418.jpg,0,1,0,30.19029
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_16_520.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_16_520.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_16_520.jpg,0,1,0,30.1903
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_16_622.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_16_622.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_16_622.jpg,0,1,0,30.19029
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_16_724.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_16_724.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_16_724.jpg,0,1,0,30.19031
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_16_828.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_16_828.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_16_828.jpg,0,1,0,30.19086
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_16_930.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_16_930.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_16_930.jpg,0,1,0,30.19057
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_17_035.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_17_035.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_17_035.jpg,0,1,0,30.19111
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_17_137.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_17_137.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_17_137.jpg,0,1,0,30.19036
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_17_243.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_17_243.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_17_243.jpg,0,1,0,30.19033
D:\Users\sanjayp\Desktop\Data\IMG\center_2021_02_02_11_21_17_347.jpg, D:\Users\sanjayp\Desktop\Data\IMG\left_2021_02_02_11_21_17_347.jpg, D:\Users\sanjayp\Desktop\Data\IMG\right_2021_02_02_11_21_17_347.jpg,0,1,0,30.19241
